 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd -- -- --   in   sy   cs us sy id
 0 0 0 6805696 7812780 144 1826 0 0 0 0  0  0  0  0  0  520 1500  275  0  3 97
 0 0 0 6805980 7812920 144 1822 0 0 0 0  0  0  0  0  0  505 1484  269  0  3 97
 0 0 0 6805696 7812788 144 1826 0 1 1 0  0  1  0  0  0  543 1501  303  0  3 97
 0 0 0 6805980 7812920 89 1014 0 0 0  0  0  0  0  0  0  471 1131  229  0  3 97
 0 0 0 6805980 7812924 55 811 0 0  0  0  0  0  0  0  0  472  960  270  0  1 99
 0 0 0 6805724 7812816 144 1827 0 0 0 0  0  0  0  0  0  505 1487  270  0  3 97
 0 0 0 6805956 7812912 144 1826 0 0 0 0  0  0  0  0  0  510 1501  277  0  3 97
 0 0 0 6805704 7812792 143 1825 0 0 0 0  0  0  0  0  0  511 1488  272  0  3 97
 0 0 0 6805672 7812764 143 1827 0 0 0 0  0  0  0  0  0  527 1501  275  0  3 97
 0 0 0 6805956 7812900 144 1824 0 1 1 0  0  0  0  0  0  515 1486  274  0  3 97
 0 0 0 6805672 7812764 144 1823 0 0 0 0  0  0  0  0  0  508 1501  274  0  3 97
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd -- -- --   in   sy   cs us sy id
 0 0 0 6805956 7812900 144 1827 0 0 0 0  0  0  0  0  0  504 1487  269  0  3 97
 0 0 0 6805700 7812792 144 1825 0 0 0 0  0  0  0  0  0  522 1499  272  0  3 97
 0 0 0 6805956 7812900 88 1008 0 0 0  0  0  0  0  0  0  473 1121  231  0  3 97
 0 0 0 6805956 7812904 56 816 0 0  0  0  0  1  0  0  0  496  904  225  0  1 99
 0 0 0 6805704 7812792 144 1827 0 1 1 0  0  1  0  0  0  514 1488  273  0  3 97
 0 0 0 6805672 7812764 144 1822 0 0 0 0  0  0  0  0  0  522 1500  304  0  3 97
 0 0 0 6805932 7812888 144 1828 0 0 0 0  0  0  0  0  0  514 1491  279  0  3 97
 0 0 0 6805648 7812740 144 1825 0 0 0 0  0  1  0  0  0  528 1498  302  0  3 97
 0 0 0 6805932 7812872 144 1826 0 0 0 0  0  0  0  0  0  506 1487  271  0  3 97
 0 0 0 6805676 7812760 144 1825 0 1 1 0  0  1  0  0  0  543 1502  304  0  3 97
 0 0 0 6805932 7812868 144 1824 0 0 0 0  0  0  0  0  0  499 1486  271  0  3 97
 0 0 0 6805680 7812760 144 1827 0 0 0 0  0  0  0  0  0  509 1504  275  0  3 97
 0 0 0 6805932 7812872 88 1007 0 0 0  0  0  0  0  0  0  466 1120  228  0  2 97
 0 0 0 6805648 7812732 56 818 0 0  0  0  0  0  0  0  0  492  906  260  0  1 99
 0 0 0 6805932 7812872 144 1824 0 0 0 0  0  0  0  0  0  530 1485  304  0  3 97
 0 0 0 6805648 7812736 174 1984 0 2 2 0  0  1  0  0  0  565 1959  318  0  3 97
 0 0 0 6805932 7812868 144 1825 0 1 1 0  0  1  0  0  0  527 1485  307  0  3 97
 0 0 0 6805720 7812772 144 1827 0 0 0 0  0  0  0  0  0  505 1567  309  0  3 97
 0 0 0 6805908 7812852 144 1827 0 0 0 0  0  0  0  0  0  510 1490  276  0  3 97
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd -- -- --   in   sy   cs us sy id
 0 0 0 6805656 7812732 143 1823 0 0 0 0  0  0  0  0  0  513 1497  274  0  3 97
 0 0 0 6805888 7812840 144 1826 0 0 0 0  0  0  0  0  0  531 1490  306  0  3 97
 0 0 0 6805888 7812820 144 1827 0 1 1 0  0  1  0  0  0  547 1503  303  0  3 97
 0 0 0 6805604 7812688 88 1007 0 0 0  0  0  0  0  0  0  471 1118  234  0  2 97
 0 0 0 6803320 7810368 85 1835 0 1 1  0  0  0  0  0  0  475 2735  235  3  1 96
 0 0 0 5385668 6867300 571 88819 1289 19 10 0 0 57 0 0 0 3276 4527 337 17 10 73
 0 0 0 5028328 6038644 143 1823 0 0 0 0  0  0  0  0  0  539 1499  298 25  3 72
 0 0 0 5028392 6038664 143 1825 0 0 0 0  0  0  0  0  0  519 1487  293 25  3 72
 0 0 0 5028140 6038552 144 1826 0 0 0 0  0  0  0  0  0  545 1504  296 25  3 72
 0 0 0 5028340 6038628 145 1827 0 1 1 0  0  0  0  0  0  521 1488  296 25  3 72
 0 0 0 5028368 6038620 144 1827 0 0 0 0  0  0  0  0  0  513 1504  287 25  3 72
 0 0 0 5028084 6038484 143 1824 0 0 0 0  0  0  0  0  0  525 1489  298 25  3 72
 0 0 0 5028368 6038608 144 1827 0 0 0 0  0  0  0  0  0  517 1500  301 25  3 72
 0 0 0 5028112 6038500 88 1007 0 0 0  0  0  0  0  0  0  493 1090  252 25  2 73
 0 0 0 5028368 6038616 56 818 0 0  0  0  0  3  0  0  0  487  941  244 25  1 74
 0 0 0 5028368 6038616 144 1823 0 1 1 0  0  0  0  0  0  528 1486  294 25  3 72
 0 0 0 5028116 6038508 143 1824 0 0 0 0  0  0  0  0  0  536 1503  295 25  3 72
 0 0 0 5028084 6038476 144 1825 0 0 0 0  0  0  0  0  0  518 1488  298 25  3 72
 0 0 0 5028368 6038612 144 1825 0 0 0 0  0  0  0  0  0  532 1499  298 25  3 72
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd -- -- --   in   sy   cs us sy id
 0 0 0 5028084 6038472 144 1825 0 0 0 0  0  0  0  0  0  517 1487  291 25  3 72
 0 0 0 5028368 6038608 144 1826 0 1 1 0  0  2  0  0  0  540 1503  294 25  3 72
 0 0 0 5028112 6038500 144 1825 0 0 0 0  0  0  0  0  0  521 1492  302 25  3 72
 0 0 0 5028344 6038600 144 1826 0 0 0 0  0  0  0  0  0  535 1568  324 25  3 72
 0 0 0 5028092 6038480 88 1008 0 0 0  0  0  0  0  0  0  463 1061  250 25  2 73
 0 0 0 5028344 6038588 56 817 0 0  0  0  0  0  0  0  0  480  966  227 25  2 73
 0 0 0 5028024 6038428 144 1826 0 0 0 0  0  1  0  0  0  543 1509  305 25  3 72
 0 0 0 5028356 6038616 144 1825 0 0 0 0  0  1  0  0  0  542 1505  299 25  3 72
 0 0 0 5028088 6038496 143 1822 0 1 1 0  0  0  0  0  0  526 1484  292 25  3 72
 0 0 0 5028372 6038628 144 1828 0 0 0 0  0  0  0  0  0  515 1504  295 25  3 72
 0 0 0 5028116 6038520 144 1825 0 0 0 0  0  0  0  0  0  525 1487  296 25  3 72
 0 0 0 5028288 6038588 144 1827 0 0 0 0  0  0  0  0  0  525 1502  301 25  3 72
 0 0 0 5028372 6038624 143 1824 0 0 0 0  0  0  0  0  0  528 1485  297 25  3 72
 0 0 0 5028088 6038492 144 1823 0 1 1 0  0  1  0  0  0  539 1499  298 25  3 72
 0 0 0 5028348 6038616 16 94 0  0  0  0  0  0  0  0  0  443  645  208 25  1 74
 0 0 0 5028348 6038616 128 1732 0 0 0 0  0  0  0  0  0  520 1386  290 25  2 73
 0 0 0 5028272 6038576 143 1825 0 0 0 0  0  0  0  0  0  524 1486  294 25  3 72
 0 0 0 5028348 6038604 143 1823 0 0 0 0  0  0  0  0  0  495 1499  268 25  3 72
 0 0 0 5028096 6038492 144 1825 0 0 0 0  0  0  0  0  0  523 1488  292 25  3 72
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd -- -- --   in   sy   cs us sy id
 0 0 0 5028260 6038552 144 1826 0 1 1 0  0  2  0  0  0  546 1502  301 25  3 72
 0 0 0 5028348 6038600 143 1824 0 0 0 0  0  0  0  0  0  513 1486  293 25  3 72
 0 0 0 5028064 6038464 144 1826 0 0 0 0  0  0  0  0  0  532 1504  300 25  3 72
 0 0 0 5028348 6038604 144 1826 0 0 0 0  0  0  0  0  0  515 1488  296 25  3 72
 0 0 0 5028092 6038496 88 1011 0 0 0  0  0  0  0  0  0  494 1134  253 25  3 71
 0 0 0 5028348 6038604 55 813 0 0  0  0  0  0  0  0  0  468  894  220 25  1 74
 0 0 0 5028064 6038468 144 1827 0 0 0 0  0  1  0  0  0  540 1501  294 25  3 72
 0 0 0 5028324 6038592 144 1826 0 1 1 0  0  0  0  0  0  527 1489  293 25  3 72
 0 0 0 5028040 6038440 143 1824 0 0 0 0  0  0  0  0  0  522 1566  311 25  3 72
 0 0 0 5028324 6038572 144 1826 0 0 0 0  0  0  0  0  0  532 1486  294 25  3 72
 0 0 0 5028068 6038464 144 1825 0 0 0 0  0  0  0  0  0  543 1500  293 25  3 72
 0 0 0 5028324 6038576 143 1825 0 0 0 0  0  0  0  0  0  522 1491  293 25  3 72
 0 0 0 5028072 6038472 144 1825 0 2 2 0  0  1  0  0  0  525 1500  295 25  3 72
 0 0 0 5028040 6038448 144 1825 0 0 0 0  0  0  0  0  0  528 1488  300 25  3 72
 0 0 0 5028324 6038588 88 1008 0 0 0  0  0  0  0  0  0  484 1129  254 25  2 73
 0 0 0 5028324 6038588 56 816 0 0  0  0  0  0  0  0  0  479  898  242 25  1 74
 0 0 0 5028040 6038456 143 1826 0 0 0 0  0  0  0  0  0  542 1502  299 25  3 72
 0 0 0 5028324 6038592 144 1825 0 0 0 0  0  0  0  0  0  508 1486  291 25  3 72
 0 0 0 5028044 6038468 174 1988 0 2 2 0  0  1  0  0  0  567 1964  307 25  3 72
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd -- -- --   in   sy   cs us sy id
 0 0 0 5028296 6038580 144 1824 0 1 1 0  0  0  0  0  0  521 1488  296 25  3 72
 0 0 0 5028044 6038460 144 1826 0 0 0 0  0  0  0  0  0  516 1504  298 25  3 72
 0 0 0 5028012 6038432 144 1825 0 0 0 0  0  0  0  0  0  493 1487  267 25  3 72
 0 0 0 5028296 6038568 144 1826 0 0 0 0  0  0  0  0  0  531 1500  297 25  3 72
 0 0 0 5028012 6038432 143 1822 0 0 0 0  0  2  0  0  0  540 1489  292 25  3 72
 0 0 0 5028296 6038568 88 1009 0 1 1  0  0  0  0  0  0  491 1110  256 25  2 73
 0 0 0 5028296 6038568 56 817 0 0  0  0  0  0  0  0  0  480  919  241 25  1 74
 0 0 0 5028040 6038460 144 1826 0 0 0 0  0  0  0  0  0  515 1504  304 25  3 72
 0 0 0 5028296 6038560 143 1823 0 0 0 0  0  0  0  0  0  524 1485  293 25  3 72
 0 0 0 5028032 6038444 144 1825 0 0 0 0  0  0  0  0  0  529 1500  294 25  3 72
 0 0 0 5028000 6038412 143 1824 0 0 0 0  0  0  0  0  0  519 1486  289 25  3 72
 0 0 0 5028260 6038536 144 1827 0 1 1 0  0  1  0  0  0  549 1502  295 25  3 72
 0 0 0 5027976 6038388 144 1828 1 0 0 0  0  0  0  0  0  514 1489  297 25  3 72
 0 0 0 5028260 6038516 143 1823 0 0 0 0  0  0  0  0  0  511 1566  330 25  3 72
 0 0 0 5028004 6038408 144 1825 0 0 0 0  0  0  0  0  0  525 1485  294 25  3 72
 0 0 0 5028244 6038496 88 1008 0 0 0  0  0  0  0  0  0  487 1081  260 25  2 73
 0 0 0 5028196 6038492 56 817 0 0  0  0  0  0  0  0  0  478  948  248 25  2 73
 0 0 0 5028244 6038496 144 1827 0 0 0 0  0  1  0  0  0  531 1501  297 25  3 72
 0 0 0 5027960 6038364 143 1825 0 2 2 0  0  0  0  0  0  512 1488  293 25  3 72
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd -- -- --   in   sy   cs us sy id
 0 0 0 5028244 6038500 144 1826 0 0 0 0  0  0  0  0  0  524 1506  294 25  3 72
 0 0 0 5028192 6038492 143 1823 0 0 0 0  0  0  0  0  0  520 1486  296 25  3 72
 0 0 0 5028244 6038504 144 1826 0 0 0 0  0  1  0  0  0  527 1501  293 25  3 72
 0 0 0 5027964 6038384 144 1827 0 0 0 0  0  0  0  0  0  516 1491  290 25  3 72
 0 0 0 5028204 6038500 143 1823 0 1 1 0  0  0  0  0  0  531 1500  298 25  3 72
 0 0 0 5028220 6038480 144 1827 0 0 0 0  0  0  0  0  0  539 1492  297 25  3 72
 0 0 0 5028220 6038480 30 251 0 0  0  0  0  0  0  0  0  431  734  218 25  1 74
 0 0 0 5027936 6038348 114 1572 0 0 0 0  0  0  0  0  0  489 1298  256 25  2 73
 0 0 0 5028212 6038472 144 1827 0 0 0 0  0  0  0  0  0  528 1501  298 25  3 72
 0 0 0 5028164 6038464 144 1826 0 0 0 0  0  0  0  0  0  522 1506  290 25  3 72
 0 0 0 5028212 6038480 143 1826 0 1 1 0  0  1  0  0  0  541 1502  301 25  3 72
 0 0 0 5027960 6038372 143 1825 0 0 0 0  0  0  0  0  0  516 1486  288 25  3 72
 0 0 0 5028024 6038436 143 1826 0 0 0 0  0  0  0  0  0  519 1504  299 25  3 72
 0 0 0 5028212 6038480 143 1824 0 0 0 0  0  0  0  0  0  519 1486  291 25  3 72
 0 0 0 5027928 6038344 143 1825 0 0 0 0  0  0  0  0  0  539 1499  298 25  3 72
 0 0 0 5028188 6038464 144 1828 0 0 0 0  0  0  0  0  0  512 1490  291 25  3 72
 0 0 0 5028188 6038452 16 94 0  1  1  0  0  0  0  0  0  431  640  211 25  1 74
 0 0 0 5027932 6038344 128 1732 0 0 0 0  0  0  0  0  0  519 1387  290 25  2 72
 0 0 0 5028188 6038452 143 1824 0 0 0 0  0  0  0  0  0  527 1566  327 25  3 72
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd -- -- --   in   sy   cs us sy id
 0 0 0 5027936 6038348 144 1827 0 0 0 0  0  0  0  0  0  538 1491  292 25  3 72
 0 0 0 5027904 6038320 144 1826 0 0 0 0  0  0  0  0  0  549 1501  288 25  3 72
 0 0 0 5028184 6038452 144 1825 0 0 0 0  0  0  0  0  0  522 1490  291 25  3 72
 0 0 0 5027944 6038336 144 1824 0 2 2 0  0  1  0  0  0  524 1498  296 25  3 72
 0 0 0 5028180 6038448 144 1826 0 0 0 0  0  0  0  0  0  515 1489  290 25  3 72
 0 0 0 5027924 6038340 144 1826 0 0 0 0  0  0  0  0  0  524 1502  296 25  3 72
 0 0 0 5028180 6038444 143 1826 0 0 0 0  0  0  0  0  0  526 1489  295 25  3 72
 0 0 0 5027904 6038324 16 94 0  0  0  0  0  1  0  0  0  462  613  215 25  1 74
 0 0 0 5028156 6038432 128 1734 0 0 0 0  0  0  0  0  0  520 1417  286 25  3 72
 0 0 0 5027872 6038288 144 1824 0 1 1 0  0  2  0  0  0  520 1500  271 25  3 72
 0 0 0 5028156 6038424 144 1826 0 0 0 0  0  0  0  0  0  523 1491  299 25  3 72
 0 0 0 5027872 6038288 144 1827 0 0 0 0  0  0  0  0  0  510 1506  295 25  3 72
 0 0 0 5028156 6038424 143 1825 0 0 0 0  0  0  0  0  0  508 1487  295 25  3 72
 0 0 0 5027900 6038312 143 1825 0 0 0 0  0  1  0  0  0  526 1499  298 25  3 72
 0 0 0 5028112 6038432 144 1825 0 0 0 0  0  0  0  0  0  514 1503  274 25  3 72
 0 0 0 5028156 6038420 144 1826 0 1 1 0  0  1  0  0  0  532 1488  301 25  3 72
 0 0 0 5027872 6038284 128 1589 0 0 0 0  0  0  0  0  0  493 1396  280 25  3 72
 0 0 0 5028156 6038420 15 236 0 0  0  0  0  0  0  0  0  447  636  217 25  0 75
 0 0 0 5028156 6038420 143 1825 0 0 0 0  0  0  0  0  0  521 1502  272 25  3 72
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd -- -- --   in   sy   cs us sy id
 0 0 0 5028084 6038404 143 1825 0 0 0 0  0  0  0  0  0  536 1489  299 25  3 72
 0 0 0 5028132 6038392 144 1827 0 0 0 0  0  0  0  0  0  532 1504  298 25  3 72
 0 0 0 5027876 6038284 174 1988 0 2 2 0  0  1  0  0  0  555 1949  299 25  3 72
 0 0 0 5027944 6038356 144 1826 0 0 0 0  0  0  0  0  0  508 1504  294 25  3 72
 0 0 0 5028132 6038392 144 1826 0 0 0 0  0  0  0  0  0  515 1553  330 25  3 72
 0 0 0 5027848 6038256 144 1826 0 0 0 0  0  0  0  0  0  519 1502  296 25  3 72
 0 0 0 5028116 6038376 143 1826 0 0 0 0  0  0  0  0  0  538 1487  299 25  3 72
 0 0 0 5027928 6038340 88 1008 0 0 0  0  0  1  0  0  0  487 1140  255 25  3 72
 0 0 0 5028116 6038376 55 816 0 0  0  0  0  0  0  0  0  473  891  241 25  1 74
 0 0 0 5028116 6038376 143 1826 0 1 1 0  0  0  0  0  0  532 1505  296 25  3 72
 0 0 0 5027864 6038264 144 1823 0 0 0 0  0  0  0  0  0  529 1487  301 25  3 72
 0 0 0 5027904 6038320 144 1827 0 0 0 0  0  0  0  0  0  528 1502  292 25  3 72
 0 0 0 5028092 6038360 143 1826 0 0 0 0  0  0  0  0  0  534 1487  293 25  3 72
 0 0 0 5027808 6038212 144 1826 0 0 0 0  0  1  0  0  0  541 1503  297 25  3 72
 0 0 0 5028092 6038348 144 1826 0 2 2 0  0  1  0  0  0  550 1487  288 25  3 72
 0 0 0 5028040 6038336 144 1826 0 0 0 0  0  0  0  0  0  526 1505  299 25  3 72
 0 0 0 5028092 6038352 144 1826 0 0 0 0  0  0  0  0  0  521 1488  298 25  3 72
 0 0 0 5027840 6038248 88 1008 0 0 0  0  0  0  0  0  0  504 1124  254 25  2 73
 0 0 0 5028092 6038360 56 817 0 0  0  0  0  0  0  0  0  485  904  246 25  1 74
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd -- -- --   in   sy   cs us sy id
 0 0 0 5027904 6038320 144 1826 0 0 0 0  0  0  0  0  0  527 1506  294 25  3 72
 0 0 0 5028092 6038356 144 1825 0 1 1 0  0  1  0  0  0  529 1485  300 25  3 72
 0 0 0 5027808 6038220 143 1823 0 0 0 0  0  0  0  0  0  499 1501  271 25  3 72
 0 0 0 5028092 6038356 144 1828 0 0 0 0  0  0  0  0  0  517 1492  296 25  3 72
 0 0 0 5027980 6038304 143 1826 0 0 0 0  0  0  0  0  0  524 1502  296 25  3 72
 0 0 0 5028068 6038332 144 1827 0 0 0 0  0  0  0  0  0  543 1487  296 25  3 72
 0 0 0 5027816 6038224 143 1824 0 0 0 0  0  1  0  0  0  539 1500  301 25  3 72
 0 0 0 5027784 6038192 144 1825 0 1 1 0  0  0  0  0  0  530 1485  294 25  3 72
 0 0 0 5028068 6038332 88 1009 0 0 0  0  0  0  0  0  0  467 1111  255 25  2 73
 0 0 0 5028068 6038332 56 818 0 0  0  0  0  0  0  0  0  487  990  287 25  1 74
 0 0 0 5027784 6038196 143 1824 0 0 0 0  0  0  0  0  0  531 1497  292 25  3 72
 0 0 0 5028068 6038328 144 1826 0 0 0 0  0  0  0  0  0  535 1497  305 25  3 72
 0 0 0 5027812 6038216 143 1825 0 0 0 0  0  1  0  0  0  544 1512  300 25  3 72
 0 0 0 5028064 6038328 148 1903 0 1 1 0  0  1  0  0  0  541 1517  298 25  3 72
 0 0 0 5027812 6038220 144 1826 0 0 0 0  0  0  0  0  0  530 1505  298 25  3 72
 0 0 0 5027756 6038180 144 1827 0 0 0 0  0  0  0  0  0  535 1488  291 25  3 72
 0 0 0 5028044 6038320 143 1825 0 0 0 0  0  0  0  0  0  534 1500  298 25  3 72
 0 0 0 5027760 6038180 144 1826 0 1 1 0  0  1  0  0  0  518 1490  294 25  3 72
 0 0 0 5028040 6038312 88 1008 0 1 1  0  0  1  0  0  0  501 1079  251 25  2 73
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd -- -- --   in   sy   cs us sy id
 0 0 0 5028036 6038308 56 817 0 0  0  0  0  0  0  0  0  473  947  249 25  1 73
 0 0 0 5027776 6038200 143 1826 0 0 0 0  0  0  0  0  0  530 1505  297 25  3 72
 0 0 0 5028032 6038308 143 1825 0 0 0 0  0  0  0  0  0  534 1485  295 25  3 72
 0 0 0 5027780 6038200 144 1826 0 0 0 0  0  0  0  0  0  518 1501  298 25  3 72
 0 0 0 5027748 6038172 144 1826 0 0 0 0  0  0  0  0  0  507 1487  290 25  3 72
 0 0 0 5028032 6038308 143 1825 0 0 0 0  0  1  0  0  0  536 1501  297 25  3 72
 0 0 0 5027748 6038176 144 1825 0 1 1 0  0  0  0  0  0  534 1486  296 25  3 72
 0 0 0 5028032 6038312 144 1826 0 0 0 0  0  0  0  0  0  527 1503  299 25  3 72
 0 0 0 5027752 6038192 143 1826 0 0 0 0  0  0  0  0  0  524 1488  295 25  3 72
 0 0 0 5028008 6038288 16 94 0  0  0  0  0  0  0  0  0  439  653  210 25  1 74
 0 0 0 5027964 6038280 128 1730 0 0 0 0  0  1  0  0  0  526 1371  268 25  2 73
 0 0 0 5028008 6038292 144 1828 0 0 0 0  0  1  0  0  0  537 1504  297 25  3 72
 0 0 0 5027724 6038156 144 1825 0 1 1 0  0  1  0  0  0  524 1485  290 25  3 72
 0 0 0 5028008 6038292 143 1825 0 0 0 0  0  0  0  0  0  528 1503  302 25  3 72
 0 0 0 5027944 6038268 143 1828 0 0 0 0  0  0  0  0  0  540 1556  329 25  3 72
 0 0 0 5028008 6038292 143 1824 0 0 0 0  0  0  0  0  0  527 1497  294 25  3 72
 0 0 0 5027756 6038184 144 1827 0 0 0 0  0  0  0  0  0  508 1492  270 25  3 72
 0 0 0 5027816 6038260 144 1824 0 1 1 0  0  1  0  0  0  539 1503  300 25  3 72
 0 0 0 5027988 6038268 144 1826 0 0 0 0  0  0  0  0  0  530 1486  293 25  3 72
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd -- -- --   in   sy   cs us sy id
 0 0 0 5027964 6038248 16 94 0  0  0  0  0  0  0  0  0  437  630  221 25  1 74
 0 0 0 5027680 6038112 128 1732 0 0 0 0  0  0  0  0  0  528 1401  284 25  3 72
 0 0 0 5027964 6038236 143 1825 0 0 0 0  0  0  0  0  0  541 1501  297 25  3 72
 0 0 0 5027708 6038124 144 1826 0 0 0 0  0  0  0  0  0  518 1487  291 25  3 72
 0 0 0 5027964 6038236 143 1825 0 0 0 0  0  1  0  0  0  537 1499  290 25  3 72
 0 0 0 5027708 6038132 174 1989 0 3 3 0  0  1  0  0  0  567 1949  314 25  3 72
 0 0 0 5027676 6038104 144 1825 0 0 0 0  0  0  0  0  0  522 1504  307 25  3 72
 0 0 0 5027960 6038236 143 1825 0 0 0 0  0  0  0  0  0  520 1485  293 25  3 72
 0 0 0 5027676 6038100 143 1825 0 0 0 0  0  0  0  0  0  522 1500  296 25  3 72
 0 0 0 5027960 6038236 143 1825 0 0 0 0  0  0  0  0  0  506 1486  292 25  3 72
 0 0 0 5027960 6038236 16 93 0  1  1  0  0  1  0  0  0  455  598  212 25  0 75
 0 0 0 5027704 6038128 128 1732 0 0 0 0  0  0  0  0  0  527 1430  290 25  3 72
 0 0 0 5027936 6038224 144 1827 0 0 0 0  0  0  0  0  0  529 1506  301 25  3 72
 0 0 0 5027684 6038108 143 1825 0 0 0 0  0  0  0  0  0  517 1489  293 25  3 72
 0 0 0 5027652 6038072 144 1826 0 0 0 0  0  0  0  0  0  531 1505  299 25  3 72
 0 0 0 5027936 6038208 144 1826 0 0 0 0  0  1  0  0  0  511 1492  271 25  3 72
 0 0 0 5027652 6038076 143 1822 0 1 1 0  0  1  0  0  0  529 1496  289 25  3 72
 0 0 0 5027936 6038212 144 1827 0 0 0 0  0  0  0  0  0  519 1488  290 25  3 72
 0 0 0 5027680 6038104 144 1826 0 0 0 0  0  0  0  0  0  526 1504  296 25  3 72
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd -- -- --   in   sy   cs us sy id
 0 0 0 5027936 6038212 88 1011 0 0 0  0  0  0  0  0  0  471 1186  292 25  3 72
 0 0 0 5027888 6038212 55 815 0 0  0  0  0  0  0  0  0  476  905  219 25  0 74
 0 0 0 5027936 6038212 143 1826 0 0 0 0  0  0  0  0  0  530 1489  297 25  3 72
 0 0 0 5027644 6038068 143 1824 0 0 0 0  0  1  0  0  0  542 1502  298 25  3 72
 0 0 0 5027892 6038180 144 1827 0 1 1 0  0  0  0  0  0  515 1488  298 25  3 72
 0 0 0 5027848 6038188 143 1824 0 0 0 0  0  0  0  0  0  515 1503  300 25  3 72
 0 0 0 5027892 6038168 144 1826 0 0 0 0  0  0  0  0  0  515 1486  295 25  3 72
 0 0 0 5027640 6038060 143 1825 0 0 0 0  0  0  0  0  0  526 1500  292 25  3 72
 0 0 0 5027748 6038124 143 1826 0 0 0 0  0  0  0  0  0  531 1488  295 25  3 72
 0 0 0 5027892 6038164 144 1826 0 1 1 0  0  1  0  0  0  540 1500  297 25  3 72
 0 0 0 5027608 6038028 88 1008 0 0 0  0  0  0  0  0  0  488 1102  257 25  2 73
